env.step/dt,env.step/fps,env.step/psps,env.step/total_steps,env.step/cpu_mem_use,env.step/gpu_mem_use,env.step+env.reset/dt,env.step+env.reset/fps,env.step+env.reset/psps,env.step+env.reset/total_steps,env.step+env.reset/cpu_mem_use,env.step+env.reset/gpu_mem_use,env_id,obs_mode,num_envs,control_mode,gpu_type,num_cameras,camera_width,camera_height
0.9766194820404052,32766.088111557943,1023.9402534861856,1000,1931591680,3332898816,0.9260866641998292,34554.00151739482,1079.812547418588,1000,1931788288,3332112384,CartpoleBalanceBenchmark-v1,state,32,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,,,
0.970247745513916,65962.53410112362,1030.6645953300565,1000,1969106944,3302031360,0.9215400218963624,69448.96421134223,1085.1400658022224,1000,1969500160,3302031360,CartpoleBalanceBenchmark-v1,state,64,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,,,
1.0433948040008545,122676.47826996,958.4099864840624,1000,2045857792,3293642752,1.076949119567871,118854.2686690346,928.5489739768328,1000,2046054400,3331588096,CartpoleBalanceBenchmark-v1,state,128,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,,,
1.1944711208343506,214320.79481434537,837.1906047435366,1000,2198376448,3343056896,1.0537564754486084,242940.38135425447,948.9858646650564,1000,2198573056,3347644416,CartpoleBalanceBenchmark-v1,state,256,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,,,
1.06882643699646,479030.0672565567,935.6056001104622,1000,2505695232,3336110080,1.0060229301452637,508934.72172256577,994.0131283643864,1000,2505891840,3334668288,CartpoleBalanceBenchmark-v1,state,512,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,,,
1.175018072128296,871475.957935899,851.0507401717764,1000,3097968640,3376152576,1.1115117073059082,921267.8492446832,899.675634028011,1000,3098165248,3397582848,CartpoleBalanceBenchmark-v1,state,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,,,
1.1872925758361816,1724932.878113588,842.2523818914003,1000,4298534912,3445358592,1.247086763381958,1642227.3574984118,801.8688269035214,1000,4299124736,3390898176,CartpoleBalanceBenchmark-v1,state,2048,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,,,
1.3453619480133057,3044533.8565198444,743.2943985644151,1000,6703587328,3476357120,1.4644312858581543,2796990.230647627,682.8589430292058,1000,6704177152,3414556672,CartpoleBalanceBenchmark-v1,state,4096,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,,,
1.8762295246124268,4366203.544149122,532.9838310728909,1000,11526631424,3682598912,1.8754329681396484,4368058.010692924,533.2102063834136,1000,11528007680,3634823168,CartpoleBalanceBenchmark-v1,state,8192,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,,,
59.02299809455872,17349.169528113172,16.94254836729802,1000,7411056640,14925561856,59.88181757926941,17100.349344681556,16.69955990691558,1000,7411449856,15089139712,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,2.0,128.0,128.0
92.97765922546388,11013.39836397555,10.755271839819873,1000,9189203968,16111042560,95.1870927810669,10757.761058584172,10.505626033773606,1000,9189597184,16514088960,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,3.0,128.0,128.0
120.07807445526124,8527.78498194125,8.327915021427001,1000,10968150016,17611882496,123.03998923301695,8322.49747730973,8.127438942685282,1000,10968346624,17784373248,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,4.0,128.0,128.0
150.1687479019165,6818.99539222922,6.659175187723847,1000,12738064384,18722258944,154.69725036621094,6619.380742553021,6.464239006399435,1000,12738457600,18797101056,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,5.0,128.0,128.0
176.6298792362213,5797.43361897747,5.661556268532686,1000,14507417600,19449970688,186.51462650299072,5490.186047063608,5.361509811585555,1000,14507614208,19898171392,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 4090,6.0,128.0,128.0
